STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2006,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2005,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2004,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2003,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2002,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2001,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2000,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1999,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1998,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1997,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2021,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2020,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2019,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2018,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2017,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2016,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2015,,100,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2013,,1.274,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1996,,1.075,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1995,,1.056,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1994,,1.154,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1993,,1.08,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1992,,1.177,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1991,,1.588,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1990,,1.169,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2012,,1.274,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2011,,1.246,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2010,,1.173,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2009,,1.201,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2008,,1.183,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2007,,1.118,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2006,,1.12,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2005,,1.142,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2004,,1.141,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2003,,1.166,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2002,,1.125,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2001,,1.166,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2000,,1.158,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1999,,1.255,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1998,,1.189,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1997,,1.199,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2021,,1.321,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2020,,1.353,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2019,,1.336,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2018,,1.278,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2017,,1.261,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2016,,1.223,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2015,,1.237,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2012,,2.196,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2011,,2.365,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2010,,2.365,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2009,,2.01,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2008,,2.258,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2007,,2.413,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2006,,2.292,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2005,,1.988,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2022,,2.055,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2021,,2.054,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2020,,1.798,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2019,,1.821,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2018,,1.967,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2017,,1.669,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2016,,2.054,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2015,,1.992,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
