Fecha (dd/mm/aaaa),Orden del plazo,Plazo,Días plazo real,Tipo de aprobación,Tasa efectiva (%),Tasa nominal (%)
01/21/2022,1,Overnight,3,Normal,3.022,2.937
01/24/2022,1,Overnight,1,Normal,3.017,2.932
01/25/2022,1,Overnight,1,Normal,3.013,2.928
01/26/2022,1,Overnight,1,Normal,3.015,2.93
01/27/2022,1,Overnight,1,Normal,3.014,2.929
01/28/2022,1,Overnight,3,Normal,3.015,2.93
01/31/2022,1,Overnight,1,Normal,4.007,3.875
02/01/2022,1,Overnight,1,Normal,4.013,3.881
02/02/2022,1,Overnight,1,Normal,4.015,3.883
02/03/2022,1,Overnight,1,Normal,4.018,3.886
02/04/2022,1,Overnight,3,Normal,4.017,3.885
02/07/2022,1,Overnight,1,Normal,4.018,3.886
02/08/2022,1,Overnight,1,Normal,4.012,3.88
02/09/2022,1,Overnight,1,Normal,4.016,3.884
02/10/2022,1,Overnight,1,Normal,4.016,3.884
02/11/2022,1,Overnight,3,Normal,4.01,3.878
02/14/2022,1,Overnight,1,Normal,4.01,3.878
02/15/2022,1,Overnight,1,Normal,4.008,3.876
02/16/2022,1,Overnight,1,Normal,4.008,3.876
02/17/2022,1,Overnight,1,Normal,4,3.869
02/18/2022,1,Overnight,3,Normal,4.004,3.873
02/21/2022,1,Overnight,1,Normal,4.01,3.878
02/22/2022,1,Overnight,1,Normal,4.015,3.883
02/23/2022,1,Overnight,1,Normal,4.01,3.878
02/24/2022,1,Overnight,1,Normal,4.018,3.886
02/25/2022,1,Overnight,3,Normal,4.008,3.877
02/28/2022,1,Overnight,1,Normal,4,3.869
03/01/2022,1,Overnight,1,Normal,3.997,3.866
03/02/2022,1,Overnight,1,Normal,4.003,3.871
03/03/2022,1,Overnight,1,Normal,4.004,3.872
03/04/2022,1,Overnight,3,Normal,4.001,3.87
03/07/2022,1,Overnight,1,Normal,4.005,3.873
03/08/2022,1,Overnight,1,Normal,4.012,3.88
03/09/2022,1,Overnight,1,Normal,4.008,3.876
03/10/2022,1,Overnight,1,Normal,3.994,3.863
03/11/2022,1,Overnight,3,Normal,3.964,3.835
03/14/2022,1,Overnight,1,Normal,3.941,3.813
03/15/2022,1,Overnight,1,Normal,3.856,3.732
03/16/2022,1,Overnight,1,Normal,3.948,3.819
03/17/2022,1,Overnight,1,Normal,4,3.869
03/18/2022,1,Overnight,4,Normal,4.001,3.87
03/22/2022,1,Overnight,1,Normal,4.004,3.872
03/23/2022,1,Overnight,1,Normal,4.004,3.872
03/24/2022,1,Overnight,1,Normal,4.008,3.876
03/25/2022,1,Overnight,3,Normal,4.007,3.876
03/28/2022,1,Overnight,1,Normal,4.003,3.871
03/29/2022,1,Overnight,1,Normal,3.974,3.844
03/30/2022,1,Overnight,1,Normal,3.988,3.857
03/31/2022,1,Overnight,1,Normal,4.009,3.877
04/01/2022,1,Overnight,3,Normal,4.997,4.81
04/04/2022,1,Overnight,1,Normal,4.999,4.812
04/05/2022,1,Overnight,1,Normal,4.993,4.806
04/06/2022,1,Overnight,1,Normal,4.993,4.806
04/07/2022,1,Overnight,1,Normal,4.977,4.791
04/08/2022,1,Overnight,3,Normal,4.976,4.791
04/11/2022,1,Overnight,1,Normal,4.976,4.79
04/12/2022,1,Overnight,1,Normal,4.974,4.788
04/13/2022,1,Overnight,5,Normal,4.989,4.803
04/18/2022,1,Overnight,1,Normal,4.995,4.808
04/19/2022,1,Overnight,1,Normal,4.999,4.812
04/20/2022,1,Overnight,1,Normal,5.003,4.815
04/21/2022,1,Overnight,1,Normal,5.008,4.82
04/22/2022,1,Overnight,3,Normal,5.007,4.82
04/25/2022,1,Overnight,1,Normal,4.999,4.812
04/26/2022,1,Overnight,1,Normal,4.99,4.803
04/27/2022,1,Overnight,1,Normal,4.993,4.806
04/28/2022,1,Overnight,1,Normal,5.003,4.815
04/29/2022,1,Overnight,3,Normal,5.008,4.821
05/02/2022,1,Overnight,1,Normal,6.006,5.753
05/03/2022,1,Overnight,1,Normal,6.011,5.758
05/04/2022,1,Overnight,1,Normal,6.006,5.753
05/05/2022,1,Overnight,1,Normal,5.998,5.746
05/06/2022,1,Overnight,3,Normal,5.981,5.731
05/09/2022,1,Overnight,1,Normal,5.981,5.73
05/10/2022,1,Overnight,1,Normal,5.95,5.701
05/11/2022,1,Overnight,1,Normal,5.97,5.72
05/12/2022,1,Overnight,1,Normal,5.966,5.716
05/13/2022,1,Overnight,3,Normal,5.989,5.738
05/16/2022,1,Overnight,1,Normal,5.996,5.744
05/17/2022,1,Overnight,1,Normal,5.999,5.747
05/18/2022,1,Overnight,1,Normal,6.001,5.748
05/19/2022,1,Overnight,1,Normal,6.003,5.75
05/20/2022,1,Overnight,3,Normal,6.003,5.751
05/23/2022,1,Overnight,1,Normal,6.003,5.75
05/24/2022,1,Overnight,1,Normal,6.004,5.751
05/25/2022,1,Overnight,1,Normal,6.005,5.752
05/26/2022,1,Overnight,1,Normal,6.005,5.752
05/27/2022,1,Overnight,4,Normal,6.007,5.755
05/31/2022,1,Overnight,1,Normal,6.007,5.754
06/01/2022,1,Overnight,1,Normal,6.02,5.766
06/02/2022,1,Overnight,1,Normal,6.025,5.771
06/03/2022,1,Overnight,3,Normal,6.025,5.772
06/06/2022,1,Overnight,1,Normal,6.032,5.777
06/07/2022,1,Overnight,1,Normal,6.042,5.787
06/08/2022,1,Overnight,1,Normal,6.032,5.777
06/09/2022,1,Overnight,1,Normal,6.034,5.779
06/10/2022,1,Overnight,3,Normal,6.034,5.78
06/13/2022,1,Overnight,1,Normal,6.045,5.789
06/14/2022,1,Overnight,1,Normal,6.03,5.775
06/15/2022,1,Overnight,1,Normal,6.007,5.754
06/16/2022,1,Overnight,1,Normal,6.012,5.759
06/17/2022,1,Overnight,4,Normal,6.017,5.765
06/21/2022,1,Overnight,1,Normal,6.018,5.764
06/22/2022,1,Overnight,1,Normal,6.016,5.762
06/23/2022,1,Overnight,1,Normal,6.016,5.762
06/24/2022,1,Overnight,4,Normal,6.021,5.768
06/28/2022,1,Overnight,1,Normal,6.021,5.767
06/29/2022,1,Overnight,1,Normal,6.021,5.767
06/30/2022,1,Overnight,1,Normal,5.999,5.747
07/01/2022,1,Overnight,4,Normal,7.493,7.129
07/05/2022,1,Overnight,1,Normal,7.506,7.139
07/06/2022,1,Overnight,1,Normal,7.509,7.142
07/07/2022,1,Overnight,1,Normal,7.512,7.145
07/08/2022,1,Overnight,3,Normal,7.502,7.137
07/11/2022,1,Overnight,1,Normal,7.505,7.138
07/12/2022,1,Overnight,1,Normal,7.507,7.14
07/13/2022,1,Overnight,1,Normal,7.505,7.138
07/14/2022,1,Overnight,1,Normal,7.506,7.139
07/15/2022,1,Overnight,3,Normal,7.494,7.13
07/18/2022,1,Overnight,1,Normal,7.48,7.115
07/19/2022,1,Overnight,2,Normal,7.486,7.122
07/21/2022,1,Overnight,1,Normal,7.5,7.134
07/22/2022,1,Overnight,3,Normal,7.5,7.135
07/25/2022,1,Overnight,1,Normal,7.482,7.117
07/26/2022,1,Overnight,1,Normal,7.495,7.129
07/27/2022,1,Overnight,1,Normal,7.474,7.11
07/28/2022,1,Overnight,1,Normal,7.458,7.095
07/29/2022,1,Overnight,3,Normal,7.443,7.083
08/01/2022,1,Overnight,1,Normal,9.003,8.503
08/02/2022,1,Overnight,1,Normal,9.007,8.507
08/03/2022,1,Overnight,1,Normal,9.012,8.512
08/04/2022,1,Overnight,1,Normal,9.01,8.51
08/05/2022,1,Overnight,3,Normal,9.007,8.509
08/08/2022,1,Overnight,1,Normal,9.011,8.511
08/09/2022,1,Overnight,1,Normal,9.006,8.506
08/10/2022,1,Overnight,1,Normal,9.006,8.506
08/11/2022,1,Overnight,1,Normal,9.004,8.504
08/12/2022,1,Overnight,4,Normal,8.996,8.5
08/16/2022,1,Overnight,1,Normal,9.009,8.509
08/17/2022,1,Overnight,1,Normal,9.006,8.506
08/18/2022,1,Overnight,1,Normal,9.012,8.512
08/19/2022,1,Overnight,3,Normal,9.012,8.514
08/22/2022,1,Overnight,1,Normal,9.017,8.516
08/23/2022,1,Overnight,1,Normal,9.01,8.51
08/24/2022,1,Overnight,1,Normal,9.012,8.512
08/25/2022,1,Overnight,1,Normal,9.015,8.514
08/26/2022,1,Overnight,3,Normal,9.01,8.512
08/29/2022,1,Overnight,1,Normal,9.006,8.506
08/30/2022,1,Overnight,1,Normal,8.997,8.498
08/31/2022,1,Overnight,1,Normal,9.004,8.504
09/01/2022,1,Overnight,1,Normal,9.011,8.511
09/02/2022,1,Overnight,3,Normal,9,8.503
09/05/2022,1,Overnight,1,Normal,9.011,8.511
09/06/2022,1,Overnight,1,Normal,9.012,8.512
09/07/2022,1,Overnight,1,Normal,9.001,8.502
09/08/2022,1,Overnight,1,Normal,9.003,8.503
09/09/2022,1,Overnight,3,Normal,8.999,8.502
09/12/2022,1,Overnight,1,Normal,8.995,8.496
09/13/2022,1,Overnight,1,Normal,8.978,8.481
09/14/2022,1,Overnight,1,Normal,8.991,8.493
09/15/2022,1,Overnight,1,Normal,9.006,8.506
09/16/2022,1,Overnight,3,Normal,9.008,8.51
09/19/2022,1,Overnight,1,Normal,9.011,8.511
09/20/2022,1,Overnight,1,Normal,9.017,8.516
09/21/2022,1,Overnight,1,Normal,9.025,8.523
09/22/2022,1,Overnight,1,Normal,9.031,8.529
09/23/2022,1,Overnight,3,Normal,9.038,8.537
09/26/2022,1,Overnight,1,Normal,9.02,8.519
09/27/2022,1,Overnight,1,Normal,9.009,8.509
09/28/2022,1,Overnight,1,Normal,9.015,8.514
09/29/2022,1,Overnight,1,Normal,9.015,8.514
09/30/2022,1,Overnight,3,Normal,9.998,9.402
10/03/2022,1,Overnight,1,Normal,10.013,9.413
10/04/2022,1,Overnight,1,Normal,10.026,9.425
10/05/2022,1,Overnight,1,Normal,10.029,9.428
10/06/2022,1,Overnight,1,Normal,10.027,9.426
10/07/2022,1,Overnight,3,Normal,10.028,9.429
10/10/2022,1,Overnight,1,Normal,10.033,9.431
10/11/2022,1,Overnight,1,Normal,10.033,9.431
10/12/2022,1,Overnight,1,Normal,10.035,9.433
10/13/2022,1,Overnight,1,Normal,10.048,9.445
10/14/2022,1,Overnight,4,Normal,10.04,9.441
10/18/2022,1,Overnight,1,Normal,10.046,9.443
10/19/2022,1,Overnight,1,Normal,10.046,9.443
10/20/2022,1,Overnight,1,Normal,10.046,9.443
10/21/2022,1,Overnight,3,Normal,10.027,9.428
10/24/2022,1,Overnight,1,Normal,10.037,9.435
10/25/2022,1,Overnight,1,Normal,10.033,9.431
10/26/2022,1,Overnight,1,Normal,10.049,9.446
10/27/2022,1,Overnight,1,Normal,10.046,9.443
10/28/2022,1,Overnight,3,Normal,10.015,9.418
10/31/2022,1,Overnight,1,Normal,10.989,10.285
11/01/2022,1,Overnight,1,Normal,11.001,10.295
11/02/2022,1,Overnight,1,Normal,10.988,10.284
11/03/2022,1,Overnight,1,Normal,10.987,10.283
11/04/2022,1,Overnight,4,Normal,10.981,10.282
11/08/2022,1,Overnight,1,Normal,10.958,10.257
11/09/2022,1,Overnight,1,Normal,10.976,10.273
11/10/2022,1,Overnight,1,Normal,10.956,10.255
11/11/2022,1,Overnight,4,Normal,10.945,10.25
11/15/2022,1,Overnight,1,Normal,10.981,10.278
11/16/2022,1,Overnight,1,Normal,11.007,10.301
11/17/2022,1,Overnight,1,Normal,11.013,10.306
11/18/2022,1,Overnight,3,Normal,10.981,10.281
11/21/2022,1,Overnight,1,Normal,11.005,10.299
11/22/2022,1,Overnight,1,Normal,10.993,10.288
11/23/2022,1,Overnight,1,Normal,10.992,10.287
11/24/2022,1,Overnight,1,Normal,10.989,10.285
11/25/2022,1,Overnight,3,Normal,10.953,10.256
11/28/2022,1,Overnight,1,Normal,10.972,10.27
11/29/2022,1,Overnight,1,Normal,10.972,10.27
11/30/2022,1,Overnight,1,Normal,10.947,10.247
12/01/2022,1,Overnight,1,Normal,10.997,10.292
12/02/2022,1,Overnight,3,Normal,10.994,10.292
12/05/2022,1,Overnight,1,Normal,11.001,10.295
12/06/2022,1,Overnight,1,Normal,10.992,10.287
12/07/2022,1,Overnight,2,Normal,10.985,10.283
12/09/2022,1,Overnight,3,Normal,10.999,10.297
12/12/2022,1,Overnight,1,Normal,11.003,10.297
12/13/2022,1,Overnight,1,Normal,11.003,10.297
12/14/2022,1,Overnight,1,Normal,10.997,10.292
12/15/2022,1,Overnight,1,Normal,10.997,10.292
12/16/2022,1,Overnight,3,Normal,10.994,10.292
12/19/2022,1,Overnight,1,Normal,11.994,11.174
12/20/2022,1,Overnight,1,Normal,11.981,11.163
12/21/2022,1,Overnight,1,Normal,11.986,11.167
12/22/2022,1,Overnight,1,Normal,11.986,11.167
12/23/2022,1,Overnight,3,Normal,11.982,11.167
12/26/2022,1,Overnight,1,Normal,11.969,11.152
12/27/2022,1,Overnight,1,Normal,11.968,11.151
12/28/2022,1,Overnight,1,Normal,11.964,11.148
12/29/2022,1,Overnight,4,Normal,11.954,11.144
01/02/2023,1,Overnight,1,Normal,11.927,11.115
01/03/2023,1,Overnight,1,Normal,11.899,11.09
01/04/2023,1,Overnight,1,Normal,11.909,11.099
01/05/2023,1,Overnight,1,Normal,11.921,11.11
01/06/2023,1,Overnight,4,Normal,11.919,11.113
01/10/2023,1,Overnight,1,Normal,11.933,11.12
01/11/2023,1,Overnight,1,Normal,11.939,11.126
01/12/2023,1,Overnight,1,Normal,11.914,11.104
01/13/2023,1,Overnight,3,Normal,11.934,11.125
01/16/2023,1,Overnight,1,Normal,11.893,11.085
01/17/2023,1,Overnight,1,Normal,11.909,11.099
01/18/2023,1,Overnight,1,Normal,11.933,11.12
01/19/2023,1,Overnight,1,Normal,11.933,11.12
01/20/2023,1,Overnight,3,Normal,11.93,11.121
01/23/2023,1,Overnight,1,Normal,11.954,11.139
01/24/2023,1,Overnight,1,Normal,11.967,11.15
01/25/2023,1,Overnight,1,Normal,11.979,11.161
01/26/2023,1,Overnight,1,Normal,11.997,11.177
01/27/2023,1,Overnight,3,Normal,11.992,11.176
01/30/2023,1,Overnight,1,Normal,12.759,11.846
01/31/2023,1,Overnight,1,Normal,12.724,11.815
02/01/2023,1,Overnight,1,Normal,12.748,11.836
02/02/2023,1,Overnight,1,Normal,12.76,11.847
02/03/2023,1,Overnight,3,Normal,12.746,11.838
02/06/2023,1,Overnight,1,Normal,12.76,11.847
02/07/2023,1,Overnight,1,Normal,12.768,11.854
02/08/2023,1,Overnight,1,Normal,12.781,11.865
02/09/2023,1,Overnight,1,Normal,12.784,11.868
02/10/2023,1,Overnight,3,Normal,12.787,11.874
02/13/2023,1,Overnight,1,Normal,12.791,11.874
02/14/2023,1,Overnight,1,Normal,12.808,11.889
02/15/2023,1,Overnight,1,Normal,12.806,11.887
02/16/2023,1,Overnight,1,Normal,12.783,11.867
02/17/2023,1,Overnight,3,Normal,12.754,11.845
02/20/2023,1,Overnight,1,Normal,12.766,11.852
02/21/2023,1,Overnight,1,Normal,12.786,11.869
02/22/2023,1,Overnight,1,Normal,12.794,11.876
02/23/2023,1,Overnight,1,Normal,12.787,11.87
02/24/2023,1,Overnight,3,Normal,12.735,11.829
02/27/2023,1,Overnight,1,Normal,12.707,11.8
02/28/2023,1,Overnight,1,Normal,12.587,11.695
03/01/2023,1,Overnight,1,Normal,12.56,11.671
03/02/2023,1,Overnight,1,Normal,12.533,11.648
03/03/2023,1,Overnight,3,Normal,12.56,11.675
03/06/2023,1,Overnight,1,Normal,12.611,11.716
03/07/2023,1,Overnight,1,Normal,12.734,11.824
03/08/2023,1,Overnight,1,Normal,12.619,11.723
03/09/2023,1,Overnight,1,Normal,12.507,11.625
03/10/2023,1,Overnight,3,Normal,12.459,11.587
03/13/2023,1,Overnight,1,Normal,12.444,11.57
03/14/2023,1,Overnight,1,Normal,12.499,11.618
03/15/2023,1,Overnight,1,Normal,12.536,11.65
03/16/2023,1,Overnight,1,Normal,12.652,11.752
03/17/2023,1,Overnight,4,Normal,12.649,11.755
03/21/2023,1,Overnight,1,Normal,12.655,11.755
03/22/2023,1,Overnight,1,Normal,12.665,11.763
03/23/2023,1,Overnight,1,Normal,12.615,11.72
03/24/2023,1,Overnight,3,Normal,12.643,11.748
03/27/2023,1,Overnight,1,Normal,12.671,11.769
03/28/2023,1,Overnight,1,Normal,12.683,11.779
03/29/2023,1,Overnight,1,Normal,12.74,11.829
03/30/2023,1,Overnight,1,Normal,12.74,11.829
03/31/2023,1,Overnight,3,Normal,12.956,12.022
04/03/2023,1,Overnight,1,Normal,12.953,12.015
04/04/2023,1,Overnight,1,Normal,12.99,12.048
04/05/2023,1,Overnight,5,Normal,12.991,12.057
04/10/2023,1,Overnight,1,Normal,12.992,12.049
04/11/2023,1,Overnight,1,Normal,12.973,12.033
04/12/2023,1,Overnight,1,Normal,12.977,12.036
04/13/2023,1,Overnight,1,Normal,12.962,12.023
04/14/2023,1,Overnight,3,Normal,12.99,12.052
04/17/2023,1,Overnight,1,Normal,13.005,12.061
04/18/2023,1,Overnight,1,Normal,13.009,12.064
04/19/2023,1,Overnight,1,Normal,13.009,12.064
04/20/2023,1,Overnight,1,Normal,13.009,12.064
04/21/2023,1,Overnight,3,Normal,13.004,12.064
04/24/2023,1,Overnight,1,Normal,13.019,12.073
04/25/2023,1,Overnight,1,Normal,13.028,12.081
04/26/2023,1,Overnight,1,Normal,13.029,12.082
04/27/2023,1,Overnight,1,Normal,13.033,12.085
04/28/2023,1,Overnight,4,Normal,13.027,12.086
05/02/2023,1,Overnight,1,Normal,13.268,12.29
05/03/2023,1,Overnight,1,Normal,13.262,12.285
05/04/2023,1,Overnight,1,Normal,13.262,12.285
05/05/2023,1,Overnight,3,Normal,13.256,12.284
05/08/2023,1,Overnight,1,Normal,13.263,12.286
05/09/2023,1,Overnight,1,Normal,13.253,12.277
05/10/2023,1,Overnight,1,Normal,13.263,12.286
05/11/2023,1,Overnight,1,Normal,13.262,12.285
05/12/2023,1,Overnight,3,Normal,13.261,12.288
05/15/2023,1,Overnight,1,Normal,13.266,12.288
05/16/2023,1,Overnight,1,Normal,13.266,12.288
05/17/2023,1,Overnight,1,Normal,13.266,12.288
05/18/2023,1,Overnight,1,Normal,13.279,12.3
05/19/2023,1,Overnight,4,Normal,13.288,12.314
05/23/2023,1,Overnight,1,Normal,13.3,12.318
05/24/2023,1,Overnight,1,Normal,13.289,12.308
05/25/2023,1,Overnight,1,Normal,13.294,12.313
05/26/2023,1,Overnight,3,Normal,13.335,12.353
05/29/2023,1,Overnight,1,Normal,13.308,12.325
05/30/2023,1,Overnight,1,Normal,13.294,12.313
05/31/2023,1,Overnight,1,Normal,13.294,12.313
06/01/2023,1,Overnight,1,Normal,13.325,12.34
06/02/2023,1,Overnight,3,Normal,13.285,12.309
06/05/2023,1,Overnight,1,Normal,13.29,12.309
06/06/2023,1,Overnight,1,Normal,13.246,12.271
06/07/2023,1,Overnight,1,Normal,13.259,12.282
06/08/2023,1,Overnight,1,Normal,13.259,12.282
06/09/2023,1,Overnight,4,Normal,13.257,12.287
06/13/2023,1,Overnight,1,Normal,13.285,12.305
06/14/2023,1,Overnight,1,Normal,13.302,12.32
06/15/2023,1,Overnight,1,Normal,13.31,12.327
06/16/2023,1,Overnight,4,Normal,13.323,12.344
06/20/2023,1,Overnight,1,Normal,13.309,12.326
06/21/2023,1,Overnight,1,Normal,13.307,12.324
06/22/2023,1,Overnight,1,Normal,13.267,12.289
06/23/2023,1,Overnight,3,Normal,13.261,12.288
06/26/2023,1,Overnight,1,Normal,13.247,12.272
06/27/2023,1,Overnight,1,Normal,13.247,12.272
06/28/2023,1,Overnight,1,Normal,13.247,12.272
06/29/2023,1,Overnight,1,Normal,13.25,12.274
06/30/2023,1,Overnight,4,Normal,13.238,12.27
07/04/2023,1,Overnight,1,Normal,13.235,12.261
07/05/2023,1,Overnight,1,Normal,13.239,12.265
07/06/2023,1,Overnight,1,Normal,13.251,12.275
07/07/2023,1,Overnight,3,Normal,13.234,12.265
07/10/2023,1,Overnight,1,Normal,13.245,12.27
07/11/2023,1,Overnight,1,Normal,13.247,12.272
07/12/2023,1,Overnight,1,Normal,13.245,12.27
07/13/2023,1,Overnight,1,Normal,13.251,12.275
07/14/2023,1,Overnight,3,Normal,13.248,12.277
07/17/2023,1,Overnight,1,Normal,13.263,12.286
07/18/2023,1,Overnight,1,Normal,13.251,12.275
07/19/2023,1,Overnight,2,Normal,13.278,12.301
07/21/2023,1,Overnight,3,Normal,13.288,12.312
07/24/2023,1,Overnight,1,Normal,13.297,12.315
07/25/2023,1,Overnight,1,Normal,13.302,12.32
07/26/2023,1,Overnight,1,Normal,13.286,12.306
07/27/2023,1,Overnight,1,Normal,13.251,12.275
07/28/2023,1,Overnight,3,Normal,13.242,12.272
07/31/2023,1,Overnight,1,Normal,13.235,12.261
08/01/2023,1,Overnight,1,Normal,13.261,12.284
08/02/2023,1,Overnight,1,Normal,13.263,12.286
08/03/2023,1,Overnight,1,Normal,13.283,12.303
08/04/2023,1,Overnight,4,Normal,13.246,12.277
08/08/2023,1,Overnight,1,Normal,13.264,12.287
08/09/2023,1,Overnight,1,Normal,13.268,12.29
08/10/2023,1,Overnight,1,Normal,13.275,12.296
08/11/2023,1,Overnight,3,Normal,13.272,12.298
08/14/2023,1,Overnight,1,Normal,13.252,12.276
08/15/2023,1,Overnight,1,Normal,13.254,12.278
08/16/2023,1,Overnight,1,Normal,13.286,12.306
08/17/2023,1,Overnight,1,Normal,13.299,12.317
08/18/2023,1,Overnight,4,Normal,13.297,12.322
08/22/2023,1,Overnight,1,Normal,13.285,12.305
08/23/2023,1,Overnight,1,Normal,13.323,12.338
08/24/2023,1,Overnight,1,Normal,13.331,12.345
08/25/2023,1,Overnight,3,Normal,13.307,12.328
08/28/2023,1,Overnight,1,Normal,13.228,12.255
08/29/2023,1,Overnight,1,Normal,13.197,12.228
08/30/2023,1,Overnight,1,Normal,13.222,12.25
08/31/2023,1,Overnight,1,Normal,13.227,12.254
09/01/2023,1,Overnight,3,Normal,13.254,12.282
09/04/2023,1,Overnight,1,Normal,13.279,12.3
09/05/2023,1,Overnight,1,Normal,13.231,12.258
09/06/2023,1,Overnight,1,Normal,13.251,12.275
09/07/2023,1,Overnight,1,Normal,13.262,12.285
09/08/2023,1,Overnight,3,Normal,13.231,12.262
09/11/2023,1,Overnight,1,Normal,13.183,12.216
09/12/2023,1,Overnight,1,Normal,13.127,12.167
09/13/2023,1,Overnight,1,Normal,13.182,12.215
09/14/2023,1,Overnight,1,Normal,13.223,12.251
09/15/2023,1,Overnight,3,Normal,13.254,12.282
09/18/2023,1,Overnight,1,Normal,13.266,12.288
09/19/2023,1,Overnight,1,Normal,13.25,12.274
09/20/2023,1,Overnight,1,Normal,13.287,12.307
09/21/2023,1,Overnight,1,Normal,13.306,12.323
09/22/2023,1,Overnight,3,Normal,13.286,12.31
09/25/2023,1,Overnight,1,Normal,13.24,12.266
09/26/2023,1,Overnight,1,Normal,13.237,12.263
09/27/2023,1,Overnight,1,Normal,13.269,12.291
09/28/2023,1,Overnight,1,Normal,13.264,12.287
09/29/2023,1,Overnight,3,Normal,13.26,12.287
10/02/2023,1,Overnight,1,Normal,13.274,12.295
10/03/2023,1,Overnight,1,Normal,13.268,12.29
10/04/2023,1,Overnight,1,Normal,13.268,12.29
10/05/2023,1,Overnight,1,Normal,13.294,12.313
10/06/2023,1,Overnight,3,Normal,13.292,12.315
10/09/2023,1,Overnight,1,Normal,13.268,12.29
10/10/2023,1,Overnight,1,Normal,13.25,12.274
10/11/2023,1,Overnight,1,Normal,13.26,12.283
10/12/2023,1,Overnight,1,Normal,13.266,12.288
10/13/2023,1,Overnight,4,Normal,13.255,12.285
10/17/2023,1,Overnight,1,Normal,13.262,12.285
10/18/2023,1,Overnight,1,Normal,13.262,12.285
10/19/2023,1,Overnight,1,Normal,13.277,12.298
10/20/2023,1,Overnight,3,Normal,13.288,12.312
10/23/2023,1,Overnight,1,Normal,13.309,12.326
10/24/2023,1,Overnight,1,Normal,13.32,12.335
10/25/2023,1,Overnight,1,Normal,13.287,12.307
10/26/2023,1,Overnight,1,Normal,13.277,12.298
10/27/2023,1,Overnight,3,Normal,13.239,12.269
10/30/2023,1,Overnight,1,Normal,13.236,12.262
10/31/2023,1,Overnight,1,Normal,13.199,12.23
11/01/2023,1,Overnight,1,Normal,13.189,12.221
11/02/2023,1,Overnight,1,Normal,13.222,12.25
11/03/2023,1,Overnight,4,Normal,13.245,12.276
11/07/2023,1,Overnight,1,Normal,13.271,12.293
11/08/2023,1,Overnight,1,Normal,13.264,12.287
11/09/2023,1,Overnight,1,Normal,13.264,12.287
11/10/2023,1,Overnight,4,Normal,13.266,12.295
11/14/2023,1,Overnight,1,Normal,13.293,12.312
11/15/2023,1,Overnight,1,Normal,13.305,12.322
11/16/2023,1,Overnight,1,Normal,13.291,12.31
11/17/2023,1,Overnight,3,Normal,13.299,12.321
11/20/2023,1,Overnight,1,Normal,13.263,12.286
11/21/2023,1,Overnight,1,Normal,13.281,12.301
11/22/2023,1,Overnight,1,Normal,13.309,12.326
11/23/2023,1,Overnight,1,Normal,13.292,12.311
11/24/2023,1,Overnight,3,Normal,13.28,12.305
11/27/2023,1,Overnight,1,Normal,13.243,12.268
11/28/2023,1,Overnight,1,Normal,13.238,12.264
11/29/2023,1,Overnight,1,Normal,13.238,12.264
11/30/2023,1,Overnight,1,Normal,13.229,12.256
12/01/2023,1,Overnight,3,Normal,13.224,12.256
12/04/2023,1,Overnight,1,Normal,13.185,12.218
12/05/2023,1,Overnight,1,Normal,13.131,12.171
12/06/2023,1,Overnight,1,Normal,13.192,12.224
12/07/2023,1,Overnight,4,Normal,13.232,12.265
12/11/2023,1,Overnight,1,Normal,13.222,12.25
12/12/2023,1,Overnight,1,Normal,13.25,12.274
12/13/2023,1,Overnight,1,Normal,13.204,12.234
12/14/2023,1,Overnight,1,Normal,13.134,12.173
12/15/2023,1,Overnight,3,Normal,13.17,12.209
12/18/2023,1,Overnight,1,Normal,13.201,12.232
12/19/2023,1,Overnight,1,Normal,13.153,12.19
12/20/2023,1,Overnight,1,Normal,12.982,12.041
12/21/2023,1,Overnight,1,Normal,13.002,12.058
12/22/2023,1,Overnight,4,Normal,12.961,12.028
12/26/2023,1,Overnight,1,Normal,13,12.056
12/27/2023,1,Overnight,1,Normal,12.956,12.018
12/28/2023,1,Overnight,5,Normal,12.981,12.048
01/02/2024,1,Overnight,1,Normal,12.968,12.028
01/03/2024,1,Overnight,1,Normal,13.002,12.058
01/04/2024,1,Overnight,1,Normal,13.008,12.063
01/05/2024,1,Overnight,4,Normal,12.996,12.059
01/09/2024,1,Overnight,1,Normal,13.005,12.061
01/10/2024,1,Overnight,1,Normal,12.988,12.046
01/11/2024,1,Overnight,1,Normal,12.961,12.022
01/12/2024,1,Overnight,3,Normal,12.998,12.059
01/15/2024,1,Overnight,1,Normal,13.008,12.063
01/16/2024,1,Overnight,1,Normal,12.998,12.055
01/17/2024,1,Overnight,1,Normal,13.013,12.068
01/18/2024,1,Overnight,1,Normal,13.001,12.057
01/19/2024,1,Overnight,3,Normal,13,12.06
01/22/2024,1,Overnight,1,Normal,13,12.056
01/23/2024,1,Overnight,1,Normal,12.997,12.054
01/24/2024,1,Overnight,1,Normal,12.992,12.049
01/25/2024,1,Overnight,1,Normal,12.995,12.052
01/26/2024,1,Overnight,3,Normal,12.995,12.056
01/29/2024,1,Overnight,1,Normal,12.989,12.047
01/30/2024,1,Overnight,1,Normal,12.96,12.021
01/31/2024,1,Overnight,1,Normal,12.954,12.016
02/01/2024,1,Overnight,1,Normal,12.742,11.831
02/02/2024,1,Overnight,3,Normal,12.718,11.814
02/05/2024,1,Overnight,1,Normal,12.74,11.829
